Initial Board,Solved Board,Dimension,BoxSizeX,BoxSizeY,Difficulty,TimeGenerate,TimeBT,Solvable (Backtracking),TimeCP,Solvable (Constraint Propogation)
1 2 0 4 6 5 0 7 0 13 0 12 0 0 15 0 0 18 7 0 9 10 0 14 0 0 15 16 0 18 2 3 13 0 0 0 12 0 15 0 0 18 2 9 3 0 0 11 0 5 0 7 8 0 2 3 0 5 7 0 9 11 1 8 0 0 0 0 14 0 18 16 8 0 0 12 13 10 0 0 0 15 18 17 0 0 4 5 0 6 0 15 0 17 18 1 0 0 4 6 12 0 3 0 0 10 11 0 0 4 0 2 8 7 6 0 0 0 11 0 0 12 16 0 15 0 0 10 0 0 0 0 0 1 17 0 2 16 0 7 0 0 14 8 0 0 0 18 0 0 12 0 8 0 0 0 0 0 2 6 0 0 0 0 0 1 5 3 10 6 9 0 0 0 0 14 17 0 16 0 11 12 0 9 10 15 0 4 18 17 0 1 0 13 3 0 0 7 0 0 18 13 14 16 15 12 2 3 0 5 0 4 0 0 9 11 0 0 0 3 1 2 11 0 0 0 0 0 9 0 0 15 0 14 9 0 0 8 12 13 18 15 0 1 3 0 0 16 5 11 2 4 16 0 10 11 0 4 0 13 14 2 0 9 7 6 12 0 1 0 10 17 0 6 0 0 0 0 13 14 15 3 0 11 0 0 12 0 0 16 12 0 3 0 0 8 11 0 0 0 0 18 6 13 4 0 18 1 0 0 4 11 0 0 6 12 0 0 15 10 0 0 3 0 ,1 2 3 4 6 5 8 7 10 13 14 12 11 9 15 16 17 18 7 8 9 10 11 14 1 5 15 16 17 18 2 3 13 4 6 12 12 13 15 16 17 18 2 9 3 4 6 11 14 5 1 7 8 10 2 3 4 5 7 6 9 11 1 8 10 13 12 15 14 17 18 16 8 9 11 12 13 10 3 14 16 15 18 17 1 2 4 5 7 6 14 15 16 17 18 1 5 2 4 6 12 7 3 8 9 10 11 13 3 4 1 2 8 7 6 10 5 9 11 14 13 12 16 18 15 17 5 10 6 15 9 12 13 1 17 18 2 16 4 7 11 3 14 8 13 11 14 18 16 17 12 3 8 7 4 15 5 1 2 6 10 9 4 7 2 1 5 3 10 6 9 11 13 8 18 14 17 12 16 15 11 12 8 9 10 15 14 4 18 17 16 1 6 13 3 2 5 7 17 6 18 13 14 16 15 12 2 3 7 5 8 4 10 1 9 11 6 5 7 3 1 2 11 16 12 10 8 4 9 17 18 15 13 14 9 14 17 8 12 13 18 15 7 1 3 6 10 16 5 11 2 4 16 18 10 11 15 4 17 13 14 2 5 9 7 6 12 8 1 3 10 17 5 6 2 8 4 18 13 14 15 3 16 11 7 9 12 1 15 16 12 14 3 9 7 8 11 5 1 10 17 18 6 13 4 2 18 1 13 7 4 11 16 17 6 12 9 2 15 10 8 14 3 5 ,18x18,6,3,EASY,4375,0,1,15,1
0 0 0 17 0 0 5 2 0 10 0 0 0 0 15 0 0 7 5 7 0 10 0 12 0 13 14 15 0 0 2 3 0 0 0 0 13 0 0 15 0 0 3 4 0 7 17 0 0 5 9 10 0 11 2 0 3 4 0 0 0 0 0 9 10 11 0 0 0 17 15 0 0 0 10 7 0 0 12 14 15 0 18 0 5 0 2 0 4 13 0 14 0 0 0 17 0 1 0 4 5 13 6 0 8 0 9 10 0 0 1 0 7 9 0 6 10 0 12 14 0 0 17 15 0 0 0 10 0 0 17 0 4 0 16 11 0 0 0 0 1 9 0 6 11 0 16 18 0 0 0 3 0 2 9 17 8 4 5 0 10 14 10 0 0 11 1 0 9 8 5 6 15 7 13 0 18 16 14 0 16 0 12 0 13 0 10 0 18 0 0 4 0 0 0 0 0 15 0 0 7 8 14 0 11 0 13 16 0 3 4 0 10 0 5 0 7 9 0 0 2 0 0 15 0 3 6 0 16 0 11 14 0 12 8 0 6 14 3 10 16 18 0 0 4 0 15 0 7 0 1 0 0 17 18 13 12 0 14 11 7 5 8 1 9 0 0 4 0 0 9 12 11 3 0 0 17 0 0 0 7 0 0 0 0 0 6 0 18 0 13 0 8 2 15 10 0 14 1 0 17 9 12 7 0 0 0 0 17 0 4 7 18 0 12 8 0 0 10 16 13 5 0 1 ,1 3 4 17 6 8 5 2 9 10 11 12 14 13 15 18 16 7 5 7 9 10 11 12 1 13 14 15 16 18 2 3 4 6 17 8 13 2 14 15 16 18 3 4 6 7 17 8 1 5 9 10 12 11 2 1 3 4 5 13 6 7 8 9 10 11 12 14 16 17 15 18 6 8 10 7 9 11 12 14 15 17 18 16 5 1 2 3 4 13 12 14 15 16 18 17 2 1 3 4 5 13 6 7 8 11 9 10 4 5 1 2 7 9 8 6 10 18 12 14 3 11 17 15 13 16 3 10 8 12 17 14 4 5 16 11 13 15 7 2 1 9 18 6 11 13 16 18 15 6 7 3 1 2 9 17 8 4 5 12 10 14 10 4 2 11 1 3 9 8 5 6 15 7 13 12 18 16 14 17 16 6 12 9 13 5 10 17 18 1 14 4 11 8 3 2 7 15 17 18 7 8 14 15 11 12 13 16 2 3 4 6 10 1 5 9 7 9 5 1 2 4 13 15 17 3 6 10 16 18 11 14 8 12 8 11 6 14 3 10 16 18 2 12 4 9 15 17 7 13 1 5 15 17 18 13 12 16 14 11 7 5 8 1 9 10 6 4 2 3 9 12 11 3 10 1 17 16 4 13 7 5 18 15 14 8 6 2 18 16 13 5 8 2 15 10 11 14 1 6 17 9 12 7 3 4 14 15 17 6 4 7 18 9 12 8 3 2 10 16 13 5 11 1 ,18x18,6,3,EASY,2859,15,1,15,1
0 0 4 5 0 6 0 0 9 10 0 0 12 14 0 0 17 0 9 11 0 13 14 0 2 12 0 16 0 0 0 3 6 0 7 8 12 16 1 0 17 0 3 4 0 8 14 15 2 0 0 0 11 13 0 2 7 0 16 0 6 8 0 0 0 12 10 13 14 15 0 17 0 6 8 0 11 0 10 0 14 0 18 0 0 0 2 0 16 7 0 13 14 15 18 17 5 0 2 3 0 0 0 6 0 9 12 0 3 1 2 0 6 0 0 0 10 9 0 0 13 15 0 18 14 16 8 10 5 11 9 0 0 0 0 0 16 0 6 0 1 0 0 12 0 12 17 18 0 16 0 0 1 6 0 0 0 4 10 11 0 9 0 0 3 1 2 8 9 0 0 13 5 7 0 16 18 17 0 0 5 7 18 10 0 11 0 3 0 0 1 0 0 9 0 0 2 6 0 0 16 0 0 0 0 6 0 0 0 10 7 12 0 1 0 5 0 5 6 8 0 3 0 0 0 11 0 0 17 18 16 2 0 0 13 0 0 0 4 0 16 18 7 0 0 1 0 0 11 6 5 0 16 0 11 0 0 9 0 17 0 0 0 0 0 0 4 12 0 3 11 8 9 0 3 0 14 16 15 0 0 5 18 0 12 13 6 4 0 14 0 6 0 0 0 0 3 0 0 2 16 0 7 0 15 0 18 0 12 0 7 0 17 0 13 1 6 0 0 10 5 3 0 0 ,2 3 4 5 8 6 1 7 9 10 11 13 12 14 15 16 17 18 9 11 10 13 14 15 2 12 5 16 17 18 1 3 6 4 7 8 12 16 1 7 17 18 3 4 6 8 14 15 2 5 9 10 11 13 1 2 7 3 16 5 6 8 11 4 9 12 10 13 14 15 18 17 4 6 8 9 11 12 10 13 14 15 18 17 3 1 2 5 16 7 10 13 14 15 18 17 5 1 2 3 7 16 4 6 8 9 12 11 3 1 2 4 6 7 8 5 10 9 12 11 13 15 17 18 14 16 8 10 5 11 9 13 4 15 17 18 16 14 6 2 1 7 3 12 14 12 17 18 15 16 7 2 1 6 13 3 5 4 10 11 8 9 6 4 3 1 2 8 9 14 12 13 5 7 11 16 18 17 10 15 5 7 18 10 12 11 15 3 16 17 1 4 8 9 13 14 2 6 15 9 16 17 13 14 11 6 18 2 8 10 7 12 3 1 4 5 7 5 6 8 1 3 12 10 4 11 15 9 17 18 16 2 13 14 13 17 15 12 4 2 16 18 7 14 3 1 9 8 11 6 5 10 16 18 11 14 10 9 13 17 8 5 2 6 15 7 4 12 1 3 11 8 9 2 3 1 14 16 15 7 10 5 18 17 12 13 6 4 17 14 13 6 5 10 18 9 3 12 4 2 16 11 7 8 15 1 18 15 12 16 7 4 17 11 13 1 6 8 14 10 5 3 9 2 ,18x18,6,3,EASY,1921,0,1,31,1
1 2 0 4 0 0 7 10 11 12 13 9 0 14 16 17 0 18 7 11 9 10 12 13 14 15 0 17 18 8 0 0 0 0 0 0 0 8 0 15 17 0 1 0 0 5 0 6 7 9 10 0 0 0 0 1 0 3 0 6 0 0 0 14 10 11 0 13 0 0 0 0 8 9 0 12 0 0 0 1 15 0 17 0 0 4 6 5 0 10 15 10 0 0 0 0 3 4 0 0 7 0 2 1 8 0 11 0 3 5 1 0 0 0 0 6 10 9 0 0 0 12 0 18 16 17 6 13 8 0 10 16 12 3 0 18 0 17 4 2 11 7 0 5 0 14 12 17 18 0 0 16 1 2 0 7 6 8 0 10 13 0 4 0 0 0 8 9 0 0 7 0 14 0 11 0 0 0 17 0 10 0 7 0 0 12 11 0 18 0 0 16 9 15 0 3 4 0 0 0 17 0 15 11 0 13 0 0 12 0 10 0 1 2 0 0 9 4 5 0 1 0 0 0 0 0 16 0 17 18 0 14 3 0 0 0 0 0 0 0 0 9 2 11 1 14 13 0 4 6 0 16 0 16 13 14 0 0 0 0 5 0 6 4 15 0 9 8 2 0 0 0 15 5 0 4 6 11 0 0 9 2 18 0 0 0 8 0 14 7 10 11 9 3 16 0 12 0 0 0 5 0 0 15 6 0 0 17 0 0 2 1 0 0 0 10 3 5 16 0 0 0 0 0 ,1 2 3 4 6 5 7 10 11 12 13 9 8 14 16 17 15 18 7 11 9 10 12 13 14 15 16 17 18 8 1 3 2 4 5 6 16 8 14 15 17 18 1 2 3 5 4 6 7 9 10 11 12 13 2 1 4 3 7 6 5 8 9 14 10 11 12 13 17 16 18 15 8 9 11 12 13 14 2 1 15 16 17 18 3 4 6 5 7 10 15 10 16 18 5 17 3 4 6 13 7 12 2 1 8 9 11 14 3 5 1 2 4 7 8 6 10 9 11 13 14 12 15 18 16 17 6 13 8 9 10 16 12 3 14 18 15 17 4 2 11 7 1 5 11 14 12 17 18 15 4 16 1 2 5 7 6 8 3 10 13 9 4 3 2 1 8 9 10 5 7 6 14 15 11 16 18 13 17 12 10 6 7 13 14 12 11 17 18 1 2 16 9 15 5 3 4 8 5 18 17 16 15 11 9 13 4 8 12 3 10 6 1 2 14 7 9 4 5 6 1 2 13 7 8 15 16 10 17 18 12 14 3 11 12 15 18 7 3 8 17 9 2 11 1 14 13 5 4 6 10 16 17 16 13 14 11 10 18 12 5 3 6 4 15 7 9 8 2 1 13 12 15 5 16 4 6 11 17 7 9 2 18 10 14 1 8 3 14 7 10 11 9 3 16 18 12 4 8 1 5 17 13 15 6 2 18 17 6 8 2 1 15 14 13 10 3 5 16 11 7 12 9 4 ,18x18,6,3,EASY,3953,0,1,31,1
0 8 2 0 0 6 4 7 9 0 12 17 10 13 0 0 16 18 7 9 11 0 13 14 1 2 0 0 16 18 0 4 5 6 8 17 15 10 0 17 0 18 3 0 6 0 0 0 0 2 0 9 11 12 2 0 0 0 0 0 0 3 0 10 18 9 0 14 0 16 0 0 8 11 0 10 18 0 2 0 15 0 17 0 4 1 3 5 0 7 13 3 14 0 0 0 6 1 0 5 0 12 0 0 2 0 9 0 0 0 1 0 0 0 0 6 14 0 0 0 0 0 0 17 18 0 0 6 0 0 0 0 13 4 16 0 0 0 0 0 12 7 0 0 0 13 0 16 14 0 0 0 2 3 0 7 6 0 1 4 10 8 10 5 0 1 0 4 12 8 0 0 6 11 0 17 15 18 0 0 6 7 12 8 9 0 0 16 17 0 2 13 5 10 4 11 0 3 16 17 18 14 0 13 0 0 0 1 4 5 7 0 0 0 12 0 4 2 5 0 1 3 15 9 0 0 0 8 0 18 0 13 7 10 9 0 0 0 0 0 7 17 5 2 0 0 15 11 0 12 0 0 0 12 0 11 15 0 0 0 13 4 0 0 0 0 0 1 2 0 0 0 6 0 3 9 0 0 18 0 0 2 16 12 11 0 0 0 11 0 17 7 8 2 16 12 0 13 15 3 0 0 0 0 4 6 0 0 10 13 12 1 5 0 8 0 0 0 0 0 0 0 15 0 ,1 8 2 3 5 6 4 7 9 11 12 17 10 13 14 15 16 18 7 9 11 12 13 14 1 2 10 15 16 18 3 4 5 6 8 17 15 10 16 17 4 18 3 5 6 8 13 14 1 2 7 9 11 12 2 1 4 5 6 7 8 3 11 10 18 9 12 14 13 16 17 15 8 11 9 10 18 12 2 13 15 14 17 16 4 1 3 5 6 7 13 3 14 15 17 16 6 1 4 5 7 12 18 8 2 10 9 11 3 4 1 2 7 5 9 6 14 12 8 10 11 15 16 17 18 13 18 6 8 9 10 11 13 4 16 17 1 15 2 3 12 7 5 14 12 13 15 16 14 17 11 18 2 3 5 7 6 9 1 4 10 8 10 5 3 1 2 4 12 8 7 9 6 11 13 17 15 18 14 16 6 7 12 8 9 15 14 16 17 18 2 13 5 10 4 11 1 3 16 17 18 14 11 13 10 15 3 1 4 5 7 6 8 2 12 9 4 2 5 6 1 3 15 9 12 16 11 8 14 18 17 13 7 10 9 14 13 18 16 8 7 17 5 2 10 1 15 11 6 12 3 4 17 12 7 11 15 10 18 14 13 4 3 6 8 16 9 1 2 5 5 15 6 4 3 9 17 10 18 7 14 2 16 12 11 8 13 1 11 18 17 7 8 2 16 12 1 13 15 3 9 5 10 14 4 6 14 16 10 13 12 1 5 11 8 6 9 4 17 7 18 3 15 2 ,18x18,6,3,EASY,21250,6718,1,31,1
9 1 3 0 5 4 6 0 8 0 0 0 0 0 0 0 16 0 0 7 8 10 0 0 1 0 0 15 0 17 12 0 4 5 0 18 0 0 15 0 16 18 0 0 0 9 0 13 1 2 0 7 8 10 0 0 0 6 0 5 2 0 9 0 10 0 13 0 15 17 18 16 8 9 0 0 12 0 0 0 13 0 17 0 2 0 3 0 5 7 13 0 0 16 18 0 4 0 6 5 0 14 0 1 8 0 11 0 3 4 1 7 0 8 0 0 0 0 0 0 0 11 0 18 15 2 0 5 9 12 10 11 0 0 1 17 0 18 8 6 13 0 3 0 14 13 16 0 17 0 8 6 2 11 0 0 9 0 0 0 0 5 7 0 6 1 0 9 0 13 0 8 14 0 15 16 0 12 0 0 0 8 0 5 0 12 0 16 0 0 0 2 0 0 7 0 0 14 15 17 0 0 0 0 9 0 0 0 0 7 4 0 5 2 10 1 5 0 0 3 0 1 0 15 18 2 0 10 0 17 12 0 0 0 4 18 12 0 15 2 0 0 0 0 9 1 0 10 0 3 7 6 11 0 17 0 13 0 0 5 3 0 4 0 18 15 2 8 0 0 16 10 0 4 0 3 14 12 0 6 2 8 17 18 9 0 13 15 17 0 14 15 0 0 16 18 11 1 0 0 7 5 0 4 0 3 0 0 0 0 2 0 17 10 15 0 0 3 0 12 0 0 0 0 ,9 1 3 2 5 4 6 7 8 10 18 12 11 13 14 15 16 17 6 7 8 10 11 13 1 2 14 15 16 17 12 3 4 5 9 18 12 14 15 17 16 18 3 4 5 9 11 13 1 2 6 7 8 10 1 3 4 6 7 5 2 8 9 12 10 11 13 14 15 17 18 16 8 9 10 11 12 14 18 1 13 16 17 15 2 4 3 6 5 7 13 15 2 16 18 17 4 3 6 5 7 14 10 1 8 9 11 12 3 4 1 7 6 8 5 9 10 13 12 16 14 11 17 18 15 2 2 5 9 12 10 11 7 14 1 17 15 18 8 6 13 16 3 4 14 13 16 18 17 15 8 6 2 11 3 4 9 7 1 10 12 5 7 2 6 1 3 9 10 13 4 8 14 5 15 16 18 12 17 11 10 8 11 5 4 12 15 16 17 18 1 2 3 9 7 13 6 14 15 17 18 13 14 16 9 11 12 3 6 7 4 8 5 2 10 1 5 6 7 3 9 1 11 15 18 2 8 10 16 17 12 14 4 13 4 18 12 8 15 2 13 17 16 14 9 1 5 10 11 3 7 6 11 16 17 14 13 10 12 5 3 7 4 6 18 15 2 8 1 9 16 10 5 4 1 3 14 12 7 6 2 8 17 18 9 11 13 15 17 12 14 15 8 6 16 18 11 1 13 9 7 5 10 4 2 3 18 11 13 9 2 7 17 10 15 4 5 3 6 12 16 1 14 8 ,18x18,6,3,EASY,84657,0,1,31,1
0 3 0 0 5 6 0 8 9 10 0 18 0 13 0 0 0 0 7 0 0 0 11 12 2 13 14 15 17 0 0 3 0 5 6 0 13 0 15 0 0 0 0 0 0 5 6 0 0 0 0 0 10 11 16 0 0 0 4 7 0 9 8 0 10 14 6 12 0 17 18 15 8 0 10 11 12 13 0 1 0 0 0 15 0 5 0 16 0 0 14 6 0 0 0 17 0 2 12 16 13 0 0 1 9 0 11 0 2 0 4 0 3 5 0 10 11 8 0 9 14 0 16 0 17 13 0 10 8 12 0 0 13 0 16 0 7 0 0 4 1 0 0 5 11 0 0 18 15 0 0 0 1 2 3 5 0 6 12 10 0 0 0 4 13 1 2 8 0 5 0 0 0 0 0 17 0 0 0 16 0 0 6 17 0 11 12 16 0 1 15 2 9 0 0 3 0 0 10 0 18 9 0 15 8 0 13 0 4 3 0 0 0 0 14 6 0 5 7 0 6 1 0 17 3 13 0 0 0 18 0 14 12 0 15 0 0 8 10 0 0 18 2 0 9 0 0 0 5 7 0 0 18 0 0 14 0 9 15 7 0 12 0 4 0 10 6 0 3 0 9 0 0 13 1 0 0 0 10 0 0 8 0 14 0 0 5 3 0 18 14 3 7 0 0 6 15 0 5 1 10 0 0 13 8 2 17 16 5 0 0 10 0 14 0 3 2 13 15 0 11 4 0 12 ,1 3 2 4 5 6 7 8 9 10 11 18 12 13 14 15 16 17 7 8 9 10 11 12 2 13 14 15 17 16 1 3 4 5 6 18 13 14 15 16 17 18 1 3 4 5 6 12 7 2 8 9 10 11 16 2 1 5 4 7 3 9 8 11 10 14 6 12 13 17 18 15 8 9 10 11 12 13 4 1 17 6 18 15 2 5 3 16 7 14 14 6 3 15 18 17 5 2 12 16 13 7 4 1 9 8 11 10 2 1 4 7 3 5 6 10 11 8 12 9 14 15 16 18 17 13 6 10 8 12 9 14 13 15 16 18 7 17 3 4 1 11 2 5 11 13 17 18 15 16 14 4 1 2 3 5 8 6 12 10 9 7 3 4 13 1 2 8 9 5 6 7 14 10 11 17 18 12 15 16 5 7 6 17 14 11 12 16 18 1 15 2 9 8 10 3 13 4 10 12 18 9 16 15 8 11 13 17 4 3 5 7 2 1 14 6 4 5 7 2 6 1 10 17 3 13 8 11 16 18 15 14 12 9 15 17 12 8 10 3 16 18 2 14 9 6 13 11 5 7 4 1 18 11 16 14 13 9 15 7 5 12 1 4 17 10 6 2 3 8 9 15 11 13 1 2 17 12 10 4 16 8 18 14 7 6 5 3 12 18 14 3 7 4 11 6 15 9 5 1 10 16 17 13 8 2 17 16 5 6 8 10 18 14 7 3 2 13 15 9 11 4 1 12 ,18x18,6,3,EASY,122751,15,1,15,1
0 0 0 3 5 6 7 8 9 0 0 0 0 13 0 16 0 0 0 8 9 10 0 0 0 13 0 0 0 0 2 3 0 0 0 12 12 0 14 0 16 17 2 0 0 0 6 0 0 0 7 0 10 11 2 0 0 0 6 0 0 7 0 9 12 13 0 11 14 0 18 0 0 7 10 0 13 14 17 11 0 4 0 0 1 0 0 0 12 5 11 12 15 0 17 0 3 1 0 14 0 0 0 0 8 0 0 0 3 1 0 5 4 7 6 0 0 16 0 11 12 14 17 18 0 0 6 9 0 0 0 8 4 14 13 18 0 15 3 16 1 2 0 7 0 0 17 18 0 16 5 0 12 1 3 7 0 6 9 0 0 10 0 5 1 0 3 0 0 6 7 8 0 14 11 0 0 0 0 16 10 6 0 8 11 12 9 0 0 0 15 0 5 4 2 0 14 13 15 0 0 0 0 13 11 0 3 2 0 5 6 8 0 1 0 9 0 17 3 1 7 0 12 0 11 0 0 10 18 0 16 13 2 14 9 0 0 6 8 0 13 0 0 7 0 2 0 0 0 12 4 3 18 0 0 0 0 2 0 0 0 0 0 0 10 0 0 7 0 8 14 4 6 0 9 3 0 5 17 13 1 8 15 0 0 0 0 0 0 0 8 11 1 0 0 10 16 0 0 9 7 18 0 0 0 6 16 18 12 0 0 0 0 0 6 0 7 3 9 0 5 14 8 1 ,1 2 4 3 5 6 7 8 9 10 11 12 14 13 15 16 17 18 7 8 9 10 18 11 1 13 14 15 16 17 2 3 4 5 6 12 12 13 14 15 16 17 2 3 4 5 6 18 8 1 7 9 10 11 2 3 5 4 6 1 8 7 10 9 12 13 16 11 14 15 18 17 8 7 10 9 13 14 17 11 15 4 18 16 1 2 3 6 12 5 11 12 15 16 17 18 3 1 2 14 5 6 13 7 8 10 9 4 3 1 2 5 4 7 6 9 8 16 10 11 12 14 17 18 13 15 6 9 11 12 10 8 4 14 13 18 17 15 3 16 1 2 5 7 13 14 17 18 15 16 5 2 12 1 3 7 4 6 9 8 11 10 4 5 1 2 3 9 10 6 7 8 13 14 11 12 18 17 15 16 10 6 7 8 11 12 9 16 18 17 15 1 5 4 2 3 14 13 15 16 18 17 14 13 11 12 3 2 4 5 6 8 10 1 7 9 5 17 3 1 7 4 12 15 11 6 8 10 18 9 16 13 2 14 9 10 16 6 8 15 13 18 1 7 14 2 17 5 11 12 4 3 18 11 13 14 12 2 16 17 5 3 9 4 10 15 6 7 1 8 14 4 6 7 9 3 18 5 17 13 1 8 15 10 12 11 16 2 17 15 8 11 1 5 14 10 16 12 2 9 7 18 13 4 3 6 16 18 12 13 2 10 15 4 6 11 7 3 9 17 5 14 8 1 ,18x18,6,3,EASY,2828,0,1,15,1
1 2 0 5 6 0 8 0 0 0 4 12 13 0 15 16 0 0 4 8 9 0 12 17 2 13 14 15 0 18 1 0 0 6 0 0 11 13 0 15 16 0 0 1 5 0 7 0 0 0 8 0 10 0 2 0 0 0 0 0 0 0 10 0 0 0 12 0 14 18 0 0 7 9 8 11 0 12 4 0 0 17 0 0 0 1 2 5 6 13 13 0 0 0 0 0 0 2 1 0 12 0 7 0 0 10 8 0 0 0 0 7 0 0 6 11 0 0 13 0 15 17 0 0 16 2 0 10 1 2 13 11 15 9 16 0 17 0 0 0 0 0 0 0 12 15 0 0 0 16 1 4 2 0 8 0 0 9 3 0 13 0 0 0 0 1 4 8 9 0 0 12 14 0 0 0 13 17 0 15 9 0 10 12 3 0 11 5 0 0 1 0 8 7 0 0 0 4 15 0 18 16 0 14 17 0 0 0 2 8 0 5 10 0 1 3 8 3 6 4 0 2 10 12 17 14 5 0 0 16 11 13 15 7 0 0 11 9 15 5 16 7 0 0 6 0 17 0 0 3 0 0 0 0 7 0 0 10 18 0 0 2 3 11 14 6 9 0 5 1 0 11 15 0 0 4 0 18 0 0 0 1 2 13 0 14 9 5 10 0 13 8 0 0 0 0 0 0 0 2 0 0 17 0 0 0 18 16 0 0 2 3 0 17 11 7 9 5 10 8 1 0 4 0 ,1 2 3 5 6 7 8 10 9 11 4 12 13 14 15 16 18 17 4 8 9 10 12 17 2 13 14 15 16 18 1 3 5 6 7 11 11 13 14 15 16 18 3 1 5 6 7 17 4 2 8 9 10 12 2 1 4 3 5 6 7 8 10 9 11 13 12 15 14 18 17 16 7 9 8 11 10 12 4 14 15 17 18 16 3 1 2 5 6 13 13 14 16 17 18 15 5 2 1 3 12 6 7 11 4 10 8 9 3 4 5 7 8 9 6 11 12 10 13 14 15 17 18 1 16 2 6 10 1 2 13 11 15 9 16 18 17 3 5 4 7 8 12 14 12 15 17 18 14 16 1 4 2 5 8 7 6 9 3 11 13 10 5 6 2 1 4 8 9 3 7 12 14 10 16 18 13 17 11 15 9 17 10 12 3 13 11 5 18 16 1 15 8 7 6 2 14 4 15 7 18 16 11 14 17 6 4 13 2 8 9 5 10 12 1 3 8 3 6 4 1 2 10 12 17 14 5 9 18 16 11 13 15 7 14 18 11 9 15 5 16 7 13 1 6 4 17 10 12 3 2 8 16 12 7 13 17 10 18 15 8 2 3 11 14 6 9 4 5 1 17 11 15 6 7 4 12 18 3 8 10 1 2 13 16 14 9 5 10 5 13 8 9 1 14 16 6 4 15 2 11 12 17 7 3 18 18 16 12 14 2 3 13 17 11 7 9 5 10 8 1 15 4 6 ,18x18,6,3,EASY,4140,1718,1,15,1
1 2 0 5 6 0 0 9 3 10 11 12 13 14 0 0 17 0 0 0 9 0 11 13 4 14 0 0 17 18 0 0 5 6 0 0 0 0 0 16 17 0 1 2 5 6 7 13 3 8 4 9 10 11 0 1 3 6 0 5 7 18 8 0 9 10 12 13 14 15 16 17 7 10 0 11 9 0 0 0 0 0 0 0 0 3 1 0 0 6 0 15 14 17 0 16 3 1 0 0 0 0 7 2 0 0 11 9 4 3 0 7 0 6 9 0 0 0 0 0 14 0 12 18 0 0 0 0 10 0 0 0 2 0 0 0 0 16 5 0 0 1 0 7 15 0 0 0 16 17 5 0 11 0 14 7 0 0 2 8 9 10 5 4 6 0 2 0 10 7 16 14 0 0 9 15 0 17 12 13 0 7 0 0 0 15 6 0 18 0 1 0 0 0 0 0 0 0 0 16 0 0 14 0 0 0 17 2 0 4 0 10 0 0 0 0 6 0 0 4 3 2 11 10 12 18 15 0 0 16 0 0 0 8 14 0 12 13 1 0 16 17 0 3 0 8 0 0 0 0 6 0 0 18 16 15 0 0 14 6 13 0 0 1 10 0 9 0 2 4 9 0 11 0 0 8 17 0 0 0 0 14 18 7 0 0 5 1 16 0 13 2 0 0 18 0 0 1 6 5 17 9 11 0 3 0 0 0 0 14 7 0 12 11 0 0 3 15 0 6 0 4 0 0 ,1 2 4 5 6 7 8 9 3 10 11 12 13 14 15 16 17 18 3 8 9 10 11 13 4 14 15 16 17 18 2 1 5 6 7 12 12 14 15 16 17 18 1 2 5 6 7 13 3 8 4 9 10 11 2 1 3 6 4 5 7 18 8 11 9 10 12 13 14 15 16 17 7 10 8 11 9 12 13 15 14 17 16 2 4 3 1 5 18 6 13 15 14 17 18 16 3 1 4 5 12 6 7 2 8 10 11 9 4 3 2 7 5 6 9 13 1 8 10 17 14 11 12 18 15 16 8 11 10 9 12 14 2 4 6 15 18 16 5 17 3 1 13 7 15 13 1 18 16 17 5 3 11 12 14 7 6 4 2 8 9 10 5 4 6 1 2 3 10 7 16 14 8 11 9 15 18 17 12 13 10 7 17 8 13 15 6 12 18 9 1 3 11 5 16 2 4 14 11 16 18 12 14 9 15 5 17 2 13 4 8 10 6 7 1 3 6 5 7 4 3 2 11 10 12 18 15 9 1 16 17 13 14 8 14 9 12 13 1 10 16 17 2 3 4 8 15 18 7 11 6 5 17 18 16 15 8 11 14 6 13 7 5 1 10 12 9 3 2 4 9 6 11 3 15 8 17 16 10 4 2 14 18 7 13 12 5 1 16 12 13 2 10 4 18 8 7 1 6 5 17 9 11 14 3 15 18 17 5 14 7 1 12 11 9 13 3 15 16 6 10 4 8 2 ,18x18,6,3,EASY,12484,1156,1,31,1
